id,uuid,parent_id,depth,object_id,created_at,unix_created_at,text
32590,677945a5-a8bf-4ba2-979e-f5b046a29cad,NULL,1,4275,2014-08-17 17:56:22,1408298182,"Nice document, written at the right level so all staff understand what is expected."
32558,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4275,2014-08-17 15:32:34,1408289554,A long and detailed document. Their code of conduct is quite similar to ours. I work in the financial services industry and so conduct is a big thing for us.
32335,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4275,2014-08-13 17:35:06,1407951306,I think this a clear way of outlining what is expected of all employees and it is good that this can all be found in one place. 
32262,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4275,2014-08-13 11:33:19,1407929599,"Though both share some same points, yet, Toyota's is very details and comprehensive."
31624,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4275,2014-08-05 21:03:18,1407272598,"That is quite extensive, but nicely put together. "
27552,896783e6-1676-4353-a746-ebef13f4e629,NULL,1,4275,2014-07-08 17:40:29,1404841229,"I like it, nice and straight forward, free from jargon. We have something similar but it can be guilty of containing buzz words of the time."
34295,e431de9f-f0a9-4b5f-b6c8-8843c207d777,NULL,1,4274,2014-09-01 19:07:15,1409598435,The majority applies Top down structure.
34140,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4274,2014-08-30 16:48:22,1409417302,Top down is demonstrated in our company by the commitment and investment in Lean and CI
33948,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4274,2014-08-29 14:47:45,1409323665,"in our operations usually bottom up, still in other segments there are those who apply top down, which are both good approaches depending on which project/process."
32765,16300d5d-f6c0-4f4f-a449-47d544f34f97,NULL,1,4274,2014-08-19 19:15:41,1408475741,Within my business I believe we promote both top down and bottom up approaches to CI.  
32749,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4274,2014-08-19 18:28:39,1408472919,Ours is a bottom up approach on CI (in our informal style) and luckily the distance with top management is very little that we have their involvement in all initiatives.
32715,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4274,2014-08-19 11:19:32,1408447172,"CI in our bank varies depends on the projects. There are big initiatives which are top down and smaller continuous improvements which are bottom up. Both approaches are equally welcomed most of the time. If not, both fails. "
32671,df355337-6c74-4fa5-b7e6-9e003fc1977c,NULL,1,4274,2014-08-18 18:40:37,1408387237,I believe we operate bottom up but with support and weight of the management
32666,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4274,2014-08-18 18:18:07,1408385887,"can see that with CI within my business whilst the involvement of the team is key, generally the situations are led by one of the management team with specific tools being 'taught' to the team rather than getting the team involved at the outset. some of the ci ideas are coming bottom up, however, a lot are driven top down."
32589,677945a5-a8bf-4ba2-979e-f5b046a29cad,NULL,1,4274,2014-08-17 17:50:49,1408297849,"Our business encourages CI top to bottom and also bottom up. Staff are encouraged to come up with ideas and improve, the challenge is that middle management like myself often don't have enough time/resource to review and provide guidance. Our managing director focuses on CI a lot, we report on improvements each month for example. Yet there does not seem to be consistent approach or vision to our CI process and although we are a medium sized company it often feels like there are obstacles in implementing improvements often related to cost or time."
32554,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4274,2014-08-17 15:17:33,1408288653,"We have a continuous improvement team that are starting to show results. I don't think we are there in terms of being bottom up, but if our CI team continues then this is a possibility. Our senior manager specifically created this team and CI is one of our core business objectives so I believe the top down sponsorship is there."
32333,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4274,2014-08-13 17:29:14,1407950954,We do operate a bottom up approach when it comes to continuous improvement however I think sometimes there are too many barriers put in place to make change happen.
32261,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4274,2014-08-13 11:26:35,1407929195,"Although we have a top down support,yet, we do not seem to have an established CI."
31623,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4274,2014-08-05 21:00:30,1407272430,We are in the early stages of introducing CI and it's certainly a management led initiative today. To avoid pitfalls mentioned in this article it will b critical to make it part of the culture of our teams and to ensure that CI is embedded at every level. 
27551,896783e6-1676-4353-a746-ebef13f4e629,NULL,1,4274,2014-07-08 17:38:15,1404841095,"I believe we operate a bottom up approach where we can, this goes back to an earlier point I made where CI is a key objective for all employees. Each month you need to evidence what CI suggestions you have put forward, as a result its in your interests to make sure you have evidence of what you have done."
33947,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4273,2014-08-29 14:44:35,1409323475,Culture of TPS its consistent driving force of improving process and adapting simple yet valuable policies for efficiency
32776,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4273,2014-08-19 19:32:16,1408476736,TPS is a culture. The scientific methods and systems of TPS are those which grew naturally out of the workings of the company and is still unwritten. 
32714,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4273,2014-08-19 11:11:26,1408446686,"The four Rules of TPS. The processes are transparent and rigidly scripted, yet very simple."
32660,df355337-6c74-4fa5-b7e6-9e003fc1977c,NULL,1,4273,2014-08-18 17:52:54,1408384374,TPS is constantly evolving
32585,677945a5-a8bf-4ba2-979e-f5b046a29cad,NULL,1,4273,2014-08-17 17:26:12,1408296372,"TPS is the culture and rules. The tools are there to overcome problems, and tools themselves are constantly improved."
32551,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4273,2014-08-17 13:59:46,1408283986,"TPS is a constant scientific experiment. They recognise that nothing they do is perfect and so are constantly striving to improve. Tools fill a purpose as a countermeasure in TPS, they don't define the overall system."
32481,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4273,2014-08-15 20:35:56,1408134956,"TPS is a cultural aspect rather than a set of workmans tools. whilst the tools are great on their own, they need an appropriate workman to be able to wield them properly otherwise they are not producing outcomes by themselves."
32260,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4273,2014-08-13 11:19:37,1407928777,TPS. identify how every activity is to be done from down to top.
32098,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4273,2014-08-11 17:07:45,1407776865,They spend time ensuring that their employees are coached by managers who can do the job themselves.  Investing time in employees this way ensures they play an important part in continuous improvement.
31622,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4273,2014-08-05 20:57:43,1407272263,"That the TPS is a culture rather than just a set of tools. While the tools will be useful and are often seen as best in class, for Toyota thy are just a means to the end of helping them achieve their production ambitions. "
34294,e431de9f-f0a9-4b5f-b6c8-8843c207d777,NULL,1,4272,2014-09-01 18:54:42,1409597682,There is no such a fix rule for every thing. you have to take and implement what will suit your needs and improve your processes.
34137,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4272,2014-08-30 16:29:45,1409416185,That it is easy to misunderstand the purpose of a tool
33933,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4272,2014-08-29 13:22:03,1409318523,Lean is a 'way of life' in Toyota its not an overnight success but fruit of years of proper implementation and personnel cooperation towards the same goal.
32763,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4272,2014-08-19 19:05:06,1408475106,Applying lean tools is not the focus. This is called for only if it helps problem solving or improvement from current to targeted condition. 
32659,df355337-6c74-4fa5-b7e6-9e003fc1977c,NULL,1,4272,2014-08-18 17:50:26,1408384226,That you need to change underlying behaviours not just apply continuous improvement tools in order to be lean
32621,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4272,2014-08-18 11:20:46,1408360846,"Even the best can be deteriorated. The standardization or implementation of the best of the best models also may have to deviate at times. So if the way Toyota prepared for such deviations from their own standards, it will be very easy to deal with any eventualities.   "
32544,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4272,2014-08-17 12:45:54,1408279554,Many of the tools that Toyota use do not work on their own. They all contribute towards the 'perfect state.' Not understanding this is why lean implementation in other companies is not successful.
32502,677945a5-a8bf-4ba2-979e-f5b046a29cad,NULL,1,4272,2014-08-16 15:34:52,1408203292,"Toyota uses tools such as Lean, Six Sigma as tools to address a problem, but first the problem must be understood, not the other way round."
32480,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4272,2014-08-15 20:34:02,1408134842,"Toyota do not try and do, they have it built in to the way they work and organise their business and this provides the outcomes seen. its a product of years of working not just immediate implementation"
32259,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4272,2014-08-13 11:15:27,1407928527,"Toyota made lean six sigma a way of work. Actually it is one of the companies that made it popular. However, Six Sigma is not the only tool that Toyota used in it pursuit for perfection, it has its own way work too."
32097,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4272,2014-08-11 16:52:56,1407775976,That for Toyota it is not that they try and 'do' Kaizen or Lean but through the way they organise themselves and have built their organisation these are the outcomes.
34341,f57f3793-acc9-4d4a-89ca-46dc7c41925c,NULL,1,4271,2014-09-02 07:02:27,1409641347,Customer satisfaction
33917,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4271,2014-08-29 12:29:29,1409315369,"Productivity data, TAT"
33422,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4271,2014-08-26 21:05:20,1409087120,"Client onboarding times - end to end 
All types of Work Requests - total elapsed times
"
32531,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4271,2014-08-17 08:29:42,1408264182,TAT against the SLA
32471,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4271,2014-08-15 20:02:38,1408132958,time to complete a case following receipt of request
32338,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4271,2014-08-13 17:53:02,1407952382,In our area we could measure daily unsettled trades that is waste (these are items that are revisited daily due to counterparty's inability to deliver)  
32246,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4271,2014-08-13 10:24:25,1407925465,"a teller productivity, service target time ... etc."
31598,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4271,2014-08-05 18:48:03,1407264483,"Time to respond to complaints, time to resolve, time to complete an order following a request - prior to and following continuous improvement efforts, to see of variability has been reduced"
34340,f57f3793-acc9-4d4a-89ca-46dc7c41925c,NULL,1,4270,2014-09-02 05:32:40,1409635960,None.
34241,e431de9f-f0a9-4b5f-b6c8-8843c207d777,NULL,1,4270,2014-08-31 19:42:33,1409514153,I have seen it in some of the projects but havent used it myself.
33916,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4270,2014-08-29 12:25:41,1409315141,"Not exactly, but a good concept."
33427,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4270,2014-08-26 21:16:57,1409087817,Yes in Fujitsu we regularly used Control Charts to show E2E times and variability in technical support function.
32530,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4270,2014-08-17 08:13:59,1408263239,No. But certainly a very practical approach.
32486,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4270,2014-08-16 10:31:01,1408185061,"Very interesting article with some good points. I don't have any experience of using SPC, however KPIs are something used in some areas of my operation. Defining and effectively measuring the KPIs can be a challenge."
32470,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4270,2014-08-15 20:00:39,1408132839,"only using KPI's in day to day work, but similar to others these would be lagging rather than leading"
32340,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4270,2014-08-13 18:11:54,1407953514,We do not use SPC as of now but this seems very sensible to implement.
32245,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4270,2014-08-13 10:14:17,1407924857,"However, some other similar tools has been used."
32244,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4270,2014-08-13 10:12:56,1407924776,No.
31889,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4270,2014-08-08 17:51:27,1407520287,We have KPIs and some of these rung true in the example that they are lagging and sometimes once you realise you have a problem the impact has already been felt.
31596,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4270,2014-08-05 18:43:30,1407264210,"We have a set of KPIs that we track against, although I asn't directly involved in producing them. Most if not all are lagging indicators and I'm interested to look at whether it would be possible to produce leading indicators, to address problems before they reach he end customer. "
34339,f57f3793-acc9-4d4a-89ca-46dc7c41925c,NULL,1,4269,2014-09-02 05:27:00,1409635620,I think what really matters is applying  different techniques to different issues and situations. Statistical techniques have always been an will always be:use the right tool or approach  at the right time for the correct purpose.  
33915,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4269,2014-08-29 12:24:23,1409315063,"Innovation and creativity go hand in hand, one can customize the principles of Six Sigma to fit into their organization so it will not hinder creative thinking among staffs."
33433,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4269,2014-08-26 21:37:48,1409089068,It is important to tailor approach to the business.  Employee satisfaction has an impact on client satisfaction.
32514,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4269,2014-08-16 18:44:01,1408214641,"Years of effort might not be enough to implement 6 Sigma successfully, until and unless the objective is not clear. If it is just for the sake of implementing 6 Sigma, it will simply not happen. "
32513,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4269,2014-08-16 18:31:12,1408213872,"Adapting Six sigma doesn't mean that you lose sight of innovation or more critical aspects of business. Six sigma works everywhere where there is a gap for process improvement, that too constantly."
32396,677945a5-a8bf-4ba2-979e-f5b046a29cad,NULL,1,4269,2014-08-14 19:59:37,1408046377,The challenge is balancing focus on measuring/improving a set of KPIs and not diverting from the most important objective which is the service provided to the client and their view of it.
32243,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4269,2014-08-13 10:09:53,1407924593,Six sigma mat be adjusted and implemented almost in all kinds of business. 
31999,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4269,2014-08-10 18:31:18,1407695478,"have seen six sigma in action some years ago and the feeling of alienation for team members is accurate, definite feeling of cost cutting exercise without thought for staff or client. Agree with other comments around adapting the tools but not losing sight of what is important."
31983,df355337-6c74-4fa5-b7e6-9e003fc1977c,NULL,1,4269,2014-08-10 13:24:10,1407677050,"Agree with Andrew, alienating is a major concern. You need to adapt the tool to your business if you are to implement"
31885,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4269,2014-08-08 17:28:33,1407518913,"I think if you do it right and do not loose sight of what is important, six sigma can work.  Adapting it to suit needs is an important aspect."
31621,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4269,2014-08-05 20:36:34,1407270994,"It makes me wonder whether six sigma is effective way of working. The reference to home depot was interesting, and I don't think the outcome of making money but alienating staff and customers is desirable. As Chris says, it needs to be adapted to the business needs, which is something that can probably be said of many of these different models."
31595,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4269,2014-08-05 18:26:37,1407263197,"In a large enterprise it should be possible to use the tool judiciously, for example in J&amp;J it will be used for sure in many manufacturing and supply chain environments but less so in commercial areas. In an environment of continuous improvement where innovative thinking could be critical I thought this quote was interesting... 'When an idea starts germinating, Carter says, 'you don't want to overanalyze it,' which can happen in a traditional DMAIC framework.'  "
31169,16300d5d-f6c0-4f4f-a449-47d544f34f97,NULL,1,4269,2014-07-31 13:02:48,1406811768,I am a believer in six sigma but also believe it needs to be adapted to the business needs.  
34338,f57f3793-acc9-4d4a-89ca-46dc7c41925c,NULL,1,4268,2014-09-02 04:58:00,1409633880,The Six Sigma DMAIC process seems quite helpful in solving complex issues within an organization. 
34233,e431de9f-f0a9-4b5f-b6c8-8843c207d777,NULL,1,4268,2014-08-31 19:15:01,1409512501,Can't access.
34136,c7999591-7f74-48c5-940d-d78edc4f309e,NULL,1,4268,2014-08-30 16:27:39,1409416059,unable to view
33914,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4268,2014-08-29 12:17:12,1409314632,Cannot view the article...
33431,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4268,2014-08-26 21:32:14,1409088734,DMAIC is a good approach to use
32515,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4268,2014-08-16 19:01:49,1408215709,"Thanks for the link Steve. 
A very good intro to Six sigma and DMAIC."
32512,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4268,2014-08-16 18:28:24,1408213704,Ooops...cannot see the article!
32242,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4268,2014-08-13 10:06:59,1407924419,Cannot see article.
32083,677945a5-a8bf-4ba2-979e-f5b046a29cad,NULL,1,4268,2014-08-11 13:30:34,1407763834,"Clear and well defined, I would be interested to see what challenges do you come across to apply this in practise. "
31998,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4268,2014-08-10 18:25:38,1407695138,DMAIC looks quite useful if followed appropriately
31883,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4268,2014-08-08 17:21:33,1407518493,I think the steps in DMAIC are clear and flow well to produce end results.
31620,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4268,2014-08-05 20:28:34,1407270514,"DMAIC looks good, it's always useful to get an example like that shown in the article. "
31594,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4268,2014-08-05 18:21:12,1407262872,"I like the DMAIC process, and can see many applications for this. "
31593,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4268,2014-08-05 18:17:41,1407262661,I guess it's this one... http://www.fulcrumcwi.com/resources/articles/inc-com-articles/six-sigma-for-the-mathematically-challenged/
31592,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4268,2014-08-05 18:16:52,1407262612,"Hhmmm, link not working. Can we get a new one? "
34337,f57f3793-acc9-4d4a-89ca-46dc7c41925c,NULL,1,4267,2014-09-02 04:16:12,1409631372,I agree with the previous comments. Focus on the goal. 
34240,e431de9f-f0a9-4b5f-b6c8-8843c207d777,NULL,1,4267,2014-08-31 19:40:30,1409514030,It all depends on the external benefits and outcome. this is how we measure the success of Six Sigma.
33912,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4267,2014-08-29 12:08:03,1409314083,"In the end Six Sigma is a driving tool for customer's buy-ins, to help the company towards better results, its up to the company on how they utilize these tools."
33430,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4267,2014-08-26 21:29:16,1409088556,Variation happens and we need to work to reduce the variation in our processes as much as is possible.  I agree with him that the by product of six sigma is customer satisfaction and more business - results.
32516,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4267,2014-08-16 19:07:28,1408216048,If Six Sigma helps in your process it means there is something in for customers as well.
32511,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4267,2014-08-16 18:25:51,1408213551,The benefit matters...
32469,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4267,2014-08-15 19:57:54,1408132674,"the customer getting the benefit is the goal, not just saying you're using the tools of six sigma - if it doesn't produce results you're either doing it wrong or your data is flawed"
32241,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4267,2014-08-13 10:04:19,1407924259,"Whether it is six or another tool, what matter is the benefits."
31986,df355337-6c74-4fa5-b7e6-9e003fc1977c,NULL,1,4267,2014-08-10 13:30:23,1407677423,Agree that the benefit is the goal not doing six sigma
31881,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4267,2014-08-08 17:15:53,1407518153,"I agree that you cant just say you are doing six sigma, you have to see the benefits from it - or more importantly the customer has to."
31618,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4267,2014-08-05 20:18:50,1407269930,"Removing variation is central, and as Steve says, it's not about 'doing' Six Sigma."
31591,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4267,2014-08-05 18:15:07,1407262507,"Makes sense, 'doing' six sigma is not the goal, great routput at lower cost and higher customer satisfaction is the goal. "
27539,896783e6-1676-4353-a746-ebef13f4e629,NULL,1,4267,2014-07-08 17:16:48,1404839808,We have recently under gone a significant six sigma training programme. Although this isn't something we will necessary share with our end customer is it to be used for when we are bidding for more contracts - we are an outsource provider.
34336,f57f3793-acc9-4d4a-89ca-46dc7c41925c,NULL,1,4266,2014-09-02 03:21:42,1409628102,Yes .
33908,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4266,2014-08-29 12:03:27,1409313807,"Definitely, quite familiar with some terms."
33429,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4266,2014-08-26 21:24:25,1409088265,"Yes, familiar with most of the terms"
32517,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4266,2014-08-16 19:19:25,1408216765,"yes, basic well known statistical terms"
32510,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4266,2014-08-16 18:12:18,1408212738,Yes...
32240,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4266,2014-08-13 10:01:18,1407924078,"Yes, it does."
31997,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4266,2014-08-10 18:12:16,1407694336,yes makes sense
31996,677945a5-a8bf-4ba2-979e-f5b046a29cad,NULL,1,4266,2014-08-10 18:02:04,1407693724,Yes it does...
31985,df355337-6c74-4fa5-b7e6-9e003fc1977c,NULL,1,4266,2014-08-10 13:28:51,1407677331,Yes makes sense and cautionary notes were a good reminder of how figures can be manipulated to both good and bad
31886,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4266,2014-08-08 17:31:34,1407519094,All terms I have come across before - phew!
31617,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4266,2014-08-05 20:13:33,1407269613,Makes sense to me.
31590,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4266,2014-08-05 18:13:16,1407262396,"Yep, nothing too shocking here"
33929,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4265,2014-08-29 12:58:21,1409317101,"GE won the buy-in of most of its employees, pushing for a more focused and clearer vision for the company at that time."
32616,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4265,2014-08-18 10:52:17,1408359137,The one and only reason was there was clear mandate and vision from the top management. Mr. Welch's approach was win-win for the employees and company. There was no reason for not practicing it and made it as performance objective for the employees. 
32583,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4265,2014-08-17 17:23:45,1408296225,It was not an exercise but a commitment at GE. Everybody at every level were participants and that paid off.
32487,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4265,2014-08-16 11:15:32,1408187732,Ensuring that buy in to Six Sigma is gained from the top down and linking pay and bonuses to outcomes seems to have had the desired effect.
32479,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4265,2014-08-15 20:29:34,1408134574,real commitment shown to six sigma which aided the implementation immensely
32255,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4265,2014-08-13 10:51:21,1407927081,Six sigma may be utilized by individuals rather than companies. It may be helpful.
31981,df355337-6c74-4fa5-b7e6-9e003fc1977c,NULL,1,4265,2014-08-10 13:18:45,1407676725,Agree with Janet &amp; Steve's comments
31762,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4265,2014-08-07 16:50:08,1407430208,"I agree with Steve's comments, they showed real commitment to six sigma, from the top down and this is what made it work for them."
31619,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4265,2014-08-05 20:22:49,1407270169,"Their commitment to the programme was impressive, adjusting their incentive schemes, training programes, gaining full support from all senior leaders, making it essential to gain promotions etc. The financial results were impressive but I note that in other companies (mentioned in a previous article) the financial benefits were short lived while customers and staff were left disengaged. I wonder if the long term has led to continued success for six sigma in GE? "
34239,e431de9f-f0a9-4b5f-b6c8-8843c207d777,NULL,1,4264,2014-08-31 19:33:34,1409513614,In earlier projects I have used the DMAIC
33928,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4264,2014-08-29 12:55:21,1409316921,DMAIC is more suitable for us in our operations.
33442,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4264,2014-08-26 22:19:10,1409091550,"In the early days of improvement, DMAIC which in turn creates capacity to turn to innovative thinking."
32614,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4264,2014-08-18 10:25:21,1408357521,"As rightly stated in the article, if the 'I' in DMAIC scopes both improve and Innovation, DAMAIC approach serve the purpose."
32587,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4264,2014-08-17 17:37:18,1408297038,DMAIC is what seems more adaptable for me. 
32542,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4264,2014-08-17 12:20:29,1408278029,"I prefer DMAIC, and as Gary mentions this could well be down to familiarity. In my operation I am more familiar with improving a process or product so DMAIC is easier to relate to."
32478,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4264,2014-08-15 20:27:19,1408134439,"For me DMAIC, but could be because of familiarity, I don't have enough understanding of DFSS to oust these thoughts "
32254,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4264,2014-08-13 10:48:17,1407926897,I prefer DMAIC.
31760,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4264,2014-08-07 16:36:16,1407429376,I prefer the DMAIC approach more as it seems more aligned to finding out the root causes.
31616,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4264,2014-08-05 20:11:59,1407269519,I haven't explored either enough yet to decide. DFSS seems well suited to my software engineering requirements but DMAIC perhaps better suited to my service development requirements. Will need to try both for different projects.  
27546,896783e6-1676-4353-a746-ebef13f4e629,NULL,1,4264,2014-07-08 17:24:41,1404840281,Personally I prefer DMAIC but that maybe that this is because this is the approach I am familar with.
33927,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4263,2014-08-29 12:53:49,1409316829,The 4 Areas/Perspectives method can rise to a more focused and rounded view to consider what we need in a process.
33441,6eeaaf7a-73db-4cf7-ac9f-44bb8aaf8e01,NULL,1,4263,2014-08-26 22:15:34,1409091334,A good balance of metrics.  
32612,5944cbfc-5e03-46b8-a0ba-694c050547a2,NULL,1,4263,2014-08-18 09:40:29,1408354829,4 perspective approach will the clarity to the objective of having the project and benefits. So a cost benefit analysis can be done based on this prior starting the project. 
32591,30f69297-70ac-4852-aa60-f236976881fe,NULL,1,4263,2014-08-17 17:59:30,1408298370,The Four perspective approach and mapping seems more specific to the objectives
32509,43553dd9-1138-4d8b-ab91-7a4ba6efb28a,NULL,1,4263,2014-08-16 17:33:23,1408210403,Anything that helps to provide more focus when deciding what is important is a good thing as otherwise it can be easy to follow a path that does not add the desired value.
32477,2a8a76f0-f342-42bc-858a-ca9b120e3dae,NULL,1,4263,2014-08-15 20:25:26,1408134326,"allowing for coverage in four perspective areas does provide focus and a sense of reality, as without this some ideas might seem like the best thing since sliced bread, however, when reviewed after the fact prove to be too costly to implement, which could have been established at an earlier stage in the process and the idea adapted"
32253,3ceebad6-fda7-49ff-9ff9-0c79d5512053,NULL,1,4263,2014-08-13 10:46:22,1407926782,Most of it depend on brain storming which is not reliable always.
31757,9584b136-a83b-4a85-ac55-a11d7df9db54,NULL,1,4263,2014-08-07 16:28:13,1407428893,I think by using the balanced scorecard approach a full and rounded view can be given to ensure that all aspects are considered.  It is useful as well to see home some feed into other areas.
31615,2110f1cf-0947-42ca-b41e-acef4e41ddc9,NULL,1,4263,2014-08-05 20:03:42,1407269022,"The four perspectives approach gives a team the opportunity to consider what is truly valuable for their specific service, rather than taking a generic set of KPIs. Interestingly in our org we use a Better, Faster, More Vaue approach which links closely to the Customer, Internal and Financial approaches in this article, however we don't currently have any metrics  related to development and learning"
33926,ffff8f9e-af96-412b-8fcc-0d1c5841940a,NULL,1,4262,2014-08-29 12:47:20,1409316440,No not really.
